short_title,title,code or value,description,count,Lookup,Column
URDCOPLC,URDCOPLC - Mono(carboxyoctyl) phthalate cmt code,.,Missing,92,URDCOPLC_.,URDCOPLC_Missing
URXECP,URXECP - MECP phthalate (ng/mL),0.28 to 1421.9,Range of Values,2685,URXECP_0.28 to 1421.9,URXECP_Range of Values
URXECP,URXECP - MECP phthalate (ng/mL),.,Missing,92,URXECP_.,URXECP_Missing
URDECPLC,URDECPLC - MECP phthalate comment code,0,At or above the detection limit,2679,URDECPLC_0,URDECPLC_At or above the detection limit
URDECPLC,URDECPLC - MECP phthalate comment code,1,Below lower detection limit,6,URDECPLC_1,URDECPLC_Below lower detection limit
URDECPLC,URDECPLC - MECP phthalate comment code,.,Missing,92,URDECPLC_.,URDECPLC_Missing
URXMBP,URXMBP - Mono-n-butyl phthalate (ng/mL),0.28 to 489.6,Range of Values,2685,URXMBP_0.28 to 489.6,URXMBP_Range of Values
URXMBP,URXMBP - Mono-n-butyl phthalate (ng/mL),.,Missing,92,URXMBP_.,URXMBP_Missing
URDMBPLC,URDMBPLC - Mono-n-butyl phthalate comment code,0,At or above the detection limit,2642,URDMBPLC_0,URDMBPLC_At or above the detection limit
URDMBPLC,URDMBPLC - Mono-n-butyl phthalate comment code,1,Below lower detection limit,43,URDMBPLC_1,URDMBPLC_Below lower detection limit
URDMBPLC,URDMBPLC - Mono-n-butyl phthalate comment code,.,Missing,92,URDMBPLC_.,URDMBPLC_Missing
URXMC1,URXMC1 - Mono-(3-carboxypropyl) phthalate (ng/mL),0.28 to 449.5,Range of Values,2685,URXMC1_0.28 to 449.5,URXMC1_Range of Values
URXMC1,URXMC1 - Mono-(3-carboxypropyl) phthalate (ng/mL),.,Missing,92,URXMC1_.,URXMC1_Missing
URDMC1LC,URDMC1LC - Mono-(3-carboxypropyl) phthalate cmt,0,At or above the detection limit,2409,URDMC1LC_0,URDMC1LC_At or above the detection limit
URDMC1LC,URDMC1LC - Mono-(3-carboxypropyl) phthalate cmt,1,Below lower detection limit,276,URDMC1LC_1,URDMC1LC_Below lower detection limit
URDMC1LC,URDMC1LC - Mono-(3-carboxypropyl) phthalate cmt,.,Missing,92,URDMC1LC_.,URDMC1LC_Missing
URXMEP,URXMEP - Mono-ethyl phthalate (ng/mL),0.85 to 29083,Range of Values,2685,URXMEP_0.85 to 29083,URXMEP_Range of Values
URXMEP,URXMEP - Mono-ethyl phthalate (ng/mL),.,Missing,92,URXMEP_.,URXMEP_Missing
URDMEPLC,URDMEPLC - Mono-ethyl phthalate comment code,0,At or above the detection limit,2679,URDMEPLC_0,URDMEPLC_At or above the detection limit
URDMEPLC,URDMEPLC - Mono-ethyl phthalate comment code,1,Below lower detection limit,6,URDMEPLC_1,URDMEPLC_Below lower detection limit
URDMEPLC,URDMEPLC - Mono-ethyl phthalate comment code,.,Missing,92,URDMEPLC_.,URDMEPLC_Missing
URXMHH,URXMHH - MEHP phthalate (ng/mL),0.28 to 1029.7,Range of Values,2685,URXMHH_0.28 to 1029.7,URXMHH_Range of Values
URXMHH,URXMHH - MEHP phthalate (ng/mL),.,Missing,92,URXMHH_.,URXMHH_Missing
URDMHHLC,URDMHHLC - MEHP phthalate comment code,0,At or above the detection limit,2666,URDMHHLC_0,URDMHHLC_At or above the detection limit
URDMHHLC,URDMHHLC - MEHP phthalate comment code,1,Below lower detection limit,19,URDMHHLC_1,URDMHHLC_Below lower detection limit
URDMHHLC,URDMHHLC - MEHP phthalate comment code,.,Missing,92,URDMHHLC_.,URDMHHLC_Missing
URXMHNC,URXMHNC - MHNCH (ng/mL),0.28 to 151.7,Range of Values,2685,URXMHNC_0.28 to 151.7,URXMHNC_Range of Values
URXMHNC,URXMHNC - MHNCH (ng/mL),.,Missing,92,URXMHNC_.,URXMHNC_Missing
URDMCHLC,URDMCHLC - MHNCH comment code,0,At or above the detection limit,812,URDMCHLC_0,URDMCHLC_At or above the detection limit
URDMCHLC,URDMCHLC - MHNCH comment code,1,Below lower detection limit,1873,URDMCHLC_1,URDMCHLC_Below lower detection limit
URDMCHLC,URDMCHLC - MHNCH comment code,.,Missing,92,URDMCHLC_.,URDMCHLC_Missing
URXMHP,URXMHP - Mono-(2-ethyl)-hexyl phthalate (ng/mL),0.57 to 152.3,Range of Values,2685,URXMHP_0.57 to 152.3,URXMHP_Range of Values
URXMHP,URXMHP - Mono-(2-ethyl)-hexyl phthalate (ng/mL),.,Missing,92,URXMHP_.,URXMHP_Missing
URDMHPLC,URDMHPLC - Mono-(2-ethyl)-hexyl phthalate cmt code,0,At or above the detection limit,1676,URDMHPLC_0,URDMHPLC_At or above the detection limit
URDMHPLC,URDMHPLC - Mono-(2-ethyl)-hexyl phthalate cmt code,1,Below lower detection limit,1009,URDMHPLC_1,URDMHPLC_Below lower detection limit
URDMHPLC,URDMHPLC - Mono-(2-ethyl)-hexyl phthalate cmt code,.,Missing,92,URDMHPLC_.,URDMHPLC_Missing
URXMIB,URXMIB - Mono-isobutyl phthalate (ng/mL),0.57 to 393.1,Range of Values,2685,URXMIB_0.57 to 393.1,URXMIB_Range of Values
URXMIB,URXMIB - Mono-isobutyl phthalate (ng/mL),.,Missing,92,URXMIB_.,URXMIB_Missing
URDMIBLC,URDMIBLC - Mono-isobutyl phthalate comment code,0,At or above the detection limit,2613,URDMIBLC_0,URDMIBLC_At or above the detection limit
URDMIBLC,URDMIBLC - Mono-isobutyl phthalate comment code,1,Below lower detection limit,72,URDMIBLC_1,URDMIBLC_Below lower detection limit
URDMIBLC,URDMIBLC - Mono-isobutyl phthalate comment code,.,Missing,92,URDMIBLC_.,URDMIBLC_Missing
URXMNP,URXMNP - Mono-isononyl phthalate (ng/mL),0.64 to 286,Range of Values,2685,URXMNP_0.64 to 286,URXMNP_Range of Values
URXMNP,URXMNP - Mono-isononyl phthalate (ng/mL),.,Missing,92,URXMNP_.,URXMNP_Missing
URDMNPLC,URDMNPLC - Mono-isononyl phthalate comment code,0,At or above the detection limit,1085,URDMNPLC_0,URDMNPLC_At or above the detection limit
URDMNPLC,URDMNPLC - Mono-isononyl phthalate comment code,1,Below lower detection limit,1600,URDMNPLC_1,URDMNPLC_Below lower detection limit
URDMNPLC,URDMNPLC - Mono-isononyl phthalate comment code,.,Missing,92,URDMNPLC_.,URDMNPLC_Missing
URXMOH,URXMOH - MEOH phthalate (ng/mL),0.14 to 585.2,Range of Values,2685,URXMOH_0.14 to 585.2,URXMOH_Range of Values
URXMOH,URXMOH - MEOH phthalate (ng/mL),.,Missing,92,URXMOH_.,URXMOH_Missing
URDMOHLC,URDMOHLC - MEOH phthalate comment code,0,At or above the detection limit,2672,URDMOHLC_0,URDMOHLC_At or above the detection limit
URDMOHLC,URDMOHLC - MEOH phthalate comment code,1,Below lower detection limit,13,URDMOHLC_1,URDMOHLC_Below lower detection limit
URDMOHLC,URDMOHLC - MEOH phthalate comment code,.,Missing,92,URDMOHLC_.,URDMOHLC_Missing
URXMZP,URXMZP - Mono-benzyl phthalate (ng/mL),0.21 to 387.4,Range of Values,2685,URXMZP_0.21 to 387.4,URXMZP_Range of Values
URXMZP,URXMZP - Mono-benzyl phthalate (ng/mL),.,Missing,92,URXMZP_.,URXMZP_Missing
URDMZPLC,URDMZPLC - Mono-benzyl phthalate comment code,0,At or above the detection limit,2621,URDMZPLC_0,URDMZPLC_At or above the detection limit
URDMZPLC,URDMZPLC - Mono-benzyl phthalate comment code,1,Below lower detection limit,64,URDMZPLC_1,URDMZPLC_Below lower detection limit
URDMZPLC,URDMZPLC - Mono-benzyl phthalate comment code,.,Missing,92,URDMZPLC_.,URDMZPLC_Missing
WTSB2YR,WTSB2YR - Environmental B 2-year weights,14988.396826 to 482310.7883,Range of Values,2682,WTSB2YR_14988.396826 to 482310.7883,WTSB2YR_Range of Values
WTSB2YR,WTSB2YR - Environmental B 2-year weights,.,Missing,0,WTSB2YR_.,WTSB2YR_Missing
URXUCR ,"URXUCR  - Creatinine, urine (mg/dL)",8 to 659,Range of Values,2680,URXUCR _8 to 659,URXUCR _Range of Values
URXUCR ,"URXUCR  - Creatinine, urine (mg/dL)",.,Missing,2,URXUCR _.,URXUCR _Missing
SSURMHBP,SSURMHBP - Mono-3-hydroxy-n-butyl phthalate (ng/mL),0.28 to 96.2,Range of Values,2681,SSURMHBP_0.28 to 96.2,SSURMHBP_Range of Values
SSURMHBP,SSURMHBP - Mono-3-hydroxy-n-butyl phthalate (ng/mL),.,Missing,1,SSURMHBP_.,SSURMHBP_Missing
SDUMHBPL,SDUMHBPL - Mono-3-hydroxy-n-butyl phthalate cmt,0,At or above the detection limit,1959,SDUMHBPL_0,SDUMHBPL_At or above the detection limit
SDUMHBPL,SDUMHBPL - Mono-3-hydroxy-n-butyl phthalate cmt,1,Below lower detection limit,722,SDUMHBPL_1,SDUMHBPL_Below lower detection limit
SDUMHBPL,SDUMHBPL - Mono-3-hydroxy-n-butyl phthalate cmt,.,Missing,1,SDUMHBPL_.,SDUMHBPL_Missing
SSURHIBP,SSURHIBP - Mono-2-hydroxy-iso-butyl phthlte (ng/mL),0.28 to 143.3,Range of Values,2681,SSURHIBP_0.28 to 143.3,SSURHIBP_Range of Values
SSURHIBP,SSURHIBP - Mono-2-hydroxy-iso-butyl phthlte (ng/mL),.,Missing,1,SSURHIBP_.,SSURHIBP_Missing
SDUHIBPL,SDUHIBPL - Mono-2-hydroxy-iso-butyl phthlte cmt,0,At or above the detection limit,2520,SDUHIBPL_0,SDUHIBPL_At or above the detection limit
SDUHIBPL,SDUHIBPL - Mono-2-hydroxy-iso-butyl phthlte cmt,1,Below lower detection limit,161,SDUHIBPL_1,SDUHIBPL_Below lower detection limit
SDUHIBPL,SDUHIBPL - Mono-2-hydroxy-iso-butyl phthlte cmt,.,Missing,1,SDUHIBPL_.,SDUHIBPL_Missing
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,12937.987305 to 395978.46579,Range of Values,2927,WTSAF2YR_12937.987305 to 395978.46579,WTSAF2YR_Range of Values
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,0,No Lab Result,402,WTSAF2YR_0,WTSAF2YR_No Lab Result
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,.,Missing,0,WTSAF2YR_.,WTSAF2YR_Missing
LBXGLU,LBXGLU - Fasting Glucose (mg/dL),51 to 421,Range of Values,3172,LBXGLU_51 to 421,LBXGLU_Range of Values
LBXGLU,LBXGLU - Fasting Glucose (mg/dL),.,Missing,157,LBXGLU_.,LBXGLU_Missing
LBDGLUSI,LBDGLUSI - Fasting Glucose (mmol/L),2.831 to 23.37,Range of Values,3172,LBDGLUSI_2.831 to 23.37,LBDGLUSI_Range of Values
LBDGLUSI,LBDGLUSI - Fasting Glucose (mmol/L),.,Missing,157,LBDGLUSI_.,LBDGLUSI_Missing
PHAFSTHR,"PHAFSTHR - Total length of 'food fast', hours",0 to 34,Range of Values,3291,PHAFSTHR_0 to 34,PHAFSTHR_Range of Values
PHAFSTHR,"PHAFSTHR - Total length of 'food fast', hours",.,Missing,38,PHAFSTHR_.,PHAFSTHR_Missing
PHAFSTMN,"PHAFSTMN - Total length of 'food fast', minutes ",0 to 59,Range of Values,3291,PHAFSTMN_0 to 59,PHAFSTMN_Range of Values
PHAFSTMN,"PHAFSTMN - Total length of 'food fast', minutes ",.,Missing,38,PHAFSTMN_.,PHAFSTMN_Missing
WTSA2YR,WTSA2YR - Subsample A Weights,16284.37488 to 530325.34726,Range of Values,2724,WTSA2YR_16284.37488 to 530325.34726,WTSA2YR_Range of Values
WTSA2YR,WTSA2YR - Subsample A Weights,0,No Lab Result,31,WTSA2YR_0,WTSA2YR_No Lab Result
WTSA2YR,WTSA2YR - Subsample A Weights,.,Missing,0,WTSA2YR_.,WTSA2YR_Missing
URXP01,URXP01 - 1-Hydroxynaphthalene (ng/L),42.4 to 35920000,Range of Values,2640,URXP01_42.4 to 35920000,URXP01_Range of Values
URXP01,URXP01 - 1-Hydroxynaphthalene (ng/L),.,Missing,115,URXP01_.,URXP01_Missing
URDP01LC,URDP01LC - 1-Hydroxynaphthalene Comment Code,0,At or above the detection limit,2635,URDP01LC_0,URDP01LC_At or above the detection limit
URDP01LC,URDP01LC - 1-Hydroxynaphthalene Comment Code,1,Below lower detection limit,5,URDP01LC_1,URDP01LC_Below lower detection limit
URDP01LC,URDP01LC - 1-Hydroxynaphthalene Comment Code,.,Missing,115,URDP01LC_.,URDP01LC_Missing
URXP02,URXP02 - 2-Hydroxynaphthalene (ng/L),130 to 368500,Range of Values,2641,URXP02_130 to 368500,URXP02_Range of Values
URXP02,URXP02 - 2-Hydroxynaphthalene (ng/L),.,Missing,114,URXP02_.,URXP02_Missing
URDP02LC,URDP02LC - 2-Hydroxynaphthalene Comment Code,0,At or above the detection limit,2641,URDP02LC_0,URDP02LC_At or above the detection limit
URDP02LC,URDP02LC - 2-Hydroxynaphthalene Comment Code,1,below lower detection limit,0,URDP02LC_1,URDP02LC_below lower detection limit
URDP02LC,URDP02LC - 2-Hydroxynaphthalene Comment Code,.,Missing,114,URDP02LC_.,URDP02LC_Missing
URXP03,URXP03 - 3-Hydroxyfluorene (ng/L),5.7 to 7889,Range of Values,2650,URXP03_5.7 to 7889,URXP03_Range of Values
URXP03,URXP03 - 3-Hydroxyfluorene (ng/L),.,Missing,105,URXP03_.,URXP03_Missing
URDP03LC,URDP03LC - 3-Hydroxyfluorene Comment Code,0,At or above the detection limit,2585,URDP03LC_0,URDP03LC_At or above the detection limit
URDP03LC,URDP03LC - 3-Hydroxyfluorene Comment Code,1,Below lower detection limit,65,URDP03LC_1,URDP03LC_Below lower detection limit
URDP03LC,URDP03LC - 3-Hydroxyfluorene Comment Code,.,Missing,105,URDP03LC_.,URDP03LC_Missing
URXP04,URXP04 - 2-Hydroxyfluorene (ng/L),5.7 to 14850,Range of Values,2650,URXP04_5.7 to 14850,URXP04_Range of Values
URXP04,URXP04 - 2-Hydroxyfluorene (ng/L),.,Missing,105,URXP04_.,URXP04_Missing
URDP04LC,URDP04LC - 2-Hydroxyfluorene Comment Code,0,At or above the detection limit,2647,URDP04LC_0,URDP04LC_At or above the detection limit
URDP04LC,URDP04LC - 2-Hydroxyfluorene Comment Code,1,Below lower detection limit,3,URDP04LC_1,URDP04LC_Below lower detection limit
URDP04LC,URDP04LC - 2-Hydroxyfluorene Comment Code,.,Missing,105,URDP04LC_.,URDP04LC_Missing
URXP06,URXP06 - 1-Hydroxyphenanthrene (ng/L),6.4 to 7019,Range of Values,2650,URXP06_6.4 to 7019,URXP06_Range of Values
URXP06,URXP06 - 1-Hydroxyphenanthrene (ng/L),.,Missing,105,URXP06_.,URXP06_Missing
URDP06LC,URDP06LC - 1-Hydroxyphenanthrene Comment Code,0,At or above the detection limit,2619,URDP06LC_0,URDP06LC_At or above the detection limit
URDP06LC,URDP06LC - 1-Hydroxyphenanthrene Comment Code,1,Below lower detection limit,31,URDP06LC_1,URDP06LC_Below lower detection limit
URDP06LC,URDP06LC - 1-Hydroxyphenanthrene Comment Code,.,Missing,105,URDP06LC_.,URDP06LC_Missing
URXP10,URXP10 - 1-Hydroxypyrene (ng/L),49.5 to 7560,Range of Values,2650,URXP10_49.5 to 7560,URXP10_Range of Values
URXP10,URXP10 - 1-Hydroxypyrene (ng/L),.,Missing,105,URXP10_.,URXP10_Missing
URDP10LC,URDP10LC - 1-Hydroxypyrene Comment Code,0,At or above the detection limit,2024,URDP10LC_0,URDP10LC_At or above the detection limit
URDP10LC,URDP10LC - 1-Hydroxypyrene Comment Code,1,Below lower detection limit,626,URDP10LC_1,URDP10LC_Below lower detection limit
URDP10LC,URDP10LC - 1-Hydroxypyrene Comment Code,.,Missing,105,URDP10LC_.,URDP10LC_Missing
URXP25  ,URXP25   - 2 & 3-Hydroxyphenanthrene (ng/L),7.1 to 6515,Range of Values,2650,URXP25  _7.1 to 6515,URXP25  _Range of Values
URXP25  ,URXP25   - 2 & 3-Hydroxyphenanthrene (ng/L),.,Missing,105,URXP25  _.,URXP25  _Missing
URDP25LC,URDP25LC - 2 & 3-Hydroxyphenanthrene Comment Code,0,At or above the detection limit,2638,URDP25LC_0,URDP25LC_At or above the detection limit
URDP25LC,URDP25LC - 2 & 3-Hydroxyphenanthrene Comment Code,1,Below lower detection limit,12,URDP25LC_1,URDP25LC_Below lower detection limit
URDP25LC,URDP25LC - 2 & 3-Hydroxyphenanthrene Comment Code,.,Missing,105,URDP25LC_.,URDP25LC_Missing
URXUCR,URXUCR - Urinary Creatinine,5 to 546,Range of Values,2680,URXUCR_5 to 546,URXUCR_Range of Values
URXUCR,URXUCR - Urinary Creatinine,.,Missing,75,URXUCR_.,URXUCR_Missing
SAMPLEID,SAMPLEID - Pool identification number,1 to 284,Range of Values,2157,SAMPLEID_1 to 284,SAMPLEID_Range of Values
SAMPLEID,SAMPLEID - Pool identification number,.,Missing,161,SAMPLEID_.,SAMPLEID_Missing
WTSB2YRA,WTSB2YRA - Adjusted subsample weight,0 to 507800.72923,Range of Values,2318,WTSB2YRA_0 to 507800.72923,WTSB2YRA_Range of Values
WTSB2YRA,WTSB2YRA - Adjusted subsample weight,.,Missing,0,WTSB2YRA_.,WTSB2YRA_Missing
URXPREG ,URXPREG  - Pregnancy test result,1,Positive,60,URXPREG _1,URXPREG _Positive
URXPREG ,URXPREG  - Pregnancy test result,2,Negative,1180,URXPREG _2,URXPREG _Negative
URXPREG ,URXPREG  - Pregnancy test result,3,Not done,21,URXPREG _3,URXPREG _Not done
URXPREG ,URXPREG  - Pregnancy test result,4,Invalid,0,URXPREG _4,URXPREG _Invalid
URXPREG ,URXPREG  - Pregnancy test result,.,Missing,1,URXPREG _.,URXPREG _Missing
LBXTST,"LBXTST - Testosterone, total (ng/dL)",0.41 to 1550,Range of Values,7559,LBXTST_0.41 to 1550,LBXTST_Range of Values
LBXTST,"LBXTST - Testosterone, total (ng/dL)",.,Missing,732,LBXTST_.,LBXTST_Missing
LBDTSTLC,LBDTSTLC - Testosterone comment code,0,At or above the detection limit,7550,LBDTSTLC_0,LBDTSTLC_At or above the detection limit
LBDTSTLC,LBDTSTLC - Testosterone comment code,1,Below lower detection limit,9,LBDTSTLC_1,LBDTSTLC_Below lower detection limit
LBDTSTLC,LBDTSTLC - Testosterone comment code,.,Missing,732,LBDTSTLC_.,LBDTSTLC_Missing
LBXEST,LBXEST - Estradiol (pg/mL),2.117 to 1220,Range of Values,7275,LBXEST_2.117 to 1220,LBXEST_Range of Values
LBXEST,LBXEST - Estradiol (pg/mL),.,Missing,1016,LBXEST_.,LBXEST_Missing
LBDESTLC,LBDESTLC - Estradiol Comment Code,0,At or above the detection limit,6238,LBDESTLC_0,LBDESTLC_At or above the detection limit
LBDESTLC,LBDESTLC - Estradiol Comment Code,1,Below lower detection limit,1037,LBDESTLC_1,LBDESTLC_Below lower detection limit
LBDESTLC,LBDESTLC - Estradiol Comment Code,.,Missing,1016,LBDESTLC_.,LBDESTLC_Missing
LBXSHBG,LBXSHBG - SHBG (nmol/L),5.18 to 1067,Range of Values,6578,LBXSHBG_5.18 to 1067,LBXSHBG_Range of Values
LBXSHBG,LBXSHBG - SHBG (nmol/L),.,Missing,1713,LBXSHBG_.,LBXSHBG_Missing
LBDSHGLC,LBDSHGLC - SHBG Comment Code,0,At or above the detection limit,6578,LBDSHGLC_0,LBDSHGLC_At or above the detection limit
LBDSHGLC,LBDSHGLC - SHBG Comment Code,1,Below lower detection limit,0,LBDSHGLC_1,LBDSHGLC_Below lower detection limit
LBDSHGLC,LBDSHGLC - SHBG Comment Code,.,Missing,1713,LBDSHGLC_.,LBDSHGLC_Missing
LBXSAL,LBXSAL - Albumin (g/dL),2.4 to 5.6,Range of Values,6553,LBXSAL_2.4 to 5.6,LBXSAL_Range of Values
LBXSAL,LBXSAL - Albumin (g/dL),.,Missing,426,LBXSAL_.,LBXSAL_Missing
LBDSALSI,LBDSALSI - Albumin (g/L),24 to 56,Range of Values,6553,LBDSALSI_24 to 56,LBDSALSI_Range of Values
LBDSALSI,LBDSALSI - Albumin (g/L),.,Missing,426,LBDSALSI_.,LBDSALSI_Missing
LBXSAPSI,LBXSAPSI - Alkaline phosphatase (IU/L),9 to 907,Range of Values,6552,LBXSAPSI_9 to 907,LBXSAPSI_Range of Values
LBXSAPSI,LBXSAPSI - Alkaline phosphatase (IU/L),.,Missing,427,LBXSAPSI_.,LBXSAPSI_Missing
LBXSASSI,LBXSASSI - Aspartate aminotransferase AST (IU/L),9 to 882,Range of Values,6551,LBXSASSI_9 to 882,LBXSASSI_Range of Values
LBXSASSI,LBXSASSI - Aspartate aminotransferase AST (IU/L),.,Missing,428,LBXSASSI_.,LBXSASSI_Missing
LBXSATSI,LBXSATSI - Alanine aminotransferase ALT (IU/L),6 to 536,Range of Values,6551,LBXSATSI_6 to 536,LBXSATSI_Range of Values
LBXSATSI,LBXSATSI - Alanine aminotransferase ALT (IU/L),.,Missing,428,LBXSATSI_.,LBXSATSI_Missing
LBXSBU,LBXSBU - Blood urea nitrogen (mg/dL),1 to 95,Range of Values,6553,LBXSBU_1 to 95,LBXSBU_Range of Values
LBXSBU,LBXSBU - Blood urea nitrogen (mg/dL),.,Missing,426,LBXSBU_.,LBXSBU_Missing
LBDSBUSI,LBDSBUSI - Blood urea nitrogen (mmol/L),0.36 to 33.92,Range of Values,6553,LBDSBUSI_0.36 to 33.92,LBDSBUSI_Range of Values
LBDSBUSI,LBDSBUSI - Blood urea nitrogen (mmol/L),.,Missing,426,LBDSBUSI_.,LBDSBUSI_Missing
LBXSC3SI,LBXSC3SI - Bicarbonate (mmol/L),16 to 43,Range of Values,6553,LBXSC3SI_16 to 43,LBXSC3SI_Range of Values
LBXSC3SI,LBXSC3SI - Bicarbonate (mmol/L),.,Missing,426,LBXSC3SI_.,LBXSC3SI_Missing
LBXSCA,LBXSCA - Total calcium (mg/dL),7.6 to 14.8,Range of Values,6511,LBXSCA_7.6 to 14.8,LBXSCA_Range of Values
LBXSCA,LBXSCA - Total calcium (mg/dL),.,Missing,468,LBXSCA_.,LBXSCA_Missing
LBDSCASI,LBDSCASI - Total calcium (mmol/L),1.9 to 3.7,Range of Values,6511,LBDSCASI_1.9 to 3.7,LBDSCASI_Range of Values
LBDSCASI,LBDSCASI - Total calcium (mmol/L),.,Missing,468,LBDSCASI_.,LBDSCASI_Missing
LBXSCH,LBXSCH - Cholesterol (mg/dL),72 to 639,Range of Values,6551,LBXSCH_72 to 639,LBXSCH_Range of Values
LBXSCH,LBXSCH - Cholesterol (mg/dL),.,Missing,428,LBXSCH_.,LBXSCH_Missing
LBDSCHSI,LBDSCHSI - Cholesterol (mmol/L),1.862 to 16.525,Range of Values,6551,LBDSCHSI_1.862 to 16.525,LBDSCHSI_Range of Values
LBDSCHSI,LBDSCHSI - Cholesterol (mmol/L),.,Missing,428,LBDSCHSI_.,LBDSCHSI_Missing
LBXSCK,LBXSCK - Creatine Phosphokinase(CPK) (IU/L),6 to 3966,Range of Values,6542,LBXSCK_6 to 3966,LBXSCK_Range of Values
LBXSCK,LBXSCK - Creatine Phosphokinase(CPK) (IU/L),.,Missing,437,LBXSCK_.,LBXSCK_Missing
LBXSCLSI,LBXSCLSI - Chloride (mmol/L),83 to 119,Range of Values,6553,LBXSCLSI_83 to 119,LBXSCLSI_Range of Values
LBXSCLSI,LBXSCLSI - Chloride (mmol/L),.,Missing,426,LBXSCLSI_.,LBXSCLSI_Missing
LBXSCR,LBXSCR - Creatinine (mg/dL),0.29 to 17.41,Range of Values,6553,LBXSCR_0.29 to 17.41,LBXSCR_Range of Values
LBXSCR,LBXSCR - Creatinine (mg/dL),.,Missing,426,LBXSCR_.,LBXSCR_Missing
LBDSCRSI,LBDSCRSI - Creatinine (umol/L),25.64 to 1539.04,Range of Values,6553,LBDSCRSI_25.64 to 1539.04,LBDSCRSI_Range of Values
LBDSCRSI,LBDSCRSI - Creatinine (umol/L),.,Missing,426,LBDSCRSI_.,LBDSCRSI_Missing
LBXSGB,LBXSGB - Globulin (g/dL),1.4 to 6.5,Range of Values,6544,LBXSGB_1.4 to 6.5,LBXSGB_Range of Values
LBXSGB,LBXSGB - Globulin (g/dL),.,Missing,435,LBXSGB_.,LBXSGB_Missing
LBDSGBSI,LBDSGBSI - Globulin (g/L),14 to 65,Range of Values,6544,LBDSGBSI_14 to 65,LBDSGBSI_Range of Values
LBDSGBSI,LBDSGBSI - Globulin (g/L),.,Missing,435,LBDSGBSI_.,LBDSGBSI_Missing
LBXSGL,"LBXSGL - Glucose, refrigerated serum (mg/dL)",49 to 577,Range of Values,6553,LBXSGL_49 to 577,LBXSGL_Range of Values
LBXSGL,"LBXSGL - Glucose, refrigerated serum (mg/dL)",.,Missing,426,LBXSGL_.,LBXSGL_Missing
LBDSGLSI,"LBDSGLSI - Glucose, refrigerated serum (mmol/L)",2.72 to 32.03,Range of Values,6553,LBDSGLSI_2.72 to 32.03,LBDSGLSI_Range of Values
LBDSGLSI,"LBDSGLSI - Glucose, refrigerated serum (mmol/L)",.,Missing,426,LBDSGLSI_.,LBDSGLSI_Missing
LBXSGTSI,LBXSGTSI - Gamma glutamyl transferase (U/L),4 to 1510,Range of Values,6552,LBXSGTSI_4 to 1510,LBXSGTSI_Range of Values
LBXSGTSI,LBXSGTSI - Gamma glutamyl transferase (U/L),.,Missing,427,LBXSGTSI_.,LBXSGTSI_Missing
LBXSIR,"LBXSIR - Iron, refrigerated serum (ug/dL)",5 to 557,Range of Values,6527,LBXSIR_5 to 557,LBXSIR_Range of Values
LBXSIR,"LBXSIR - Iron, refrigerated serum (ug/dL)",.,Missing,452,LBXSIR_.,LBXSIR_Missing
LBDSIRSI,"LBDSIRSI - Iron, refrigerated serum  (umol/L)",0.9 to 99.8,Range of Values,6527,LBDSIRSI_0.9 to 99.8,LBDSIRSI_Range of Values
LBDSIRSI,"LBDSIRSI - Iron, refrigerated serum  (umol/L)",.,Missing,452,LBDSIRSI_.,LBDSIRSI_Missing
LBXSKSI,LBXSKSI - Potassium (mmol/L),2.8 to 5.8,Range of Values,6552,LBXSKSI_2.8 to 5.8,LBXSKSI_Range of Values
LBXSKSI,LBXSKSI - Potassium (mmol/L),.,Missing,427,LBXSKSI_.,LBXSKSI_Missing
LBXSLDSI,LBXSLDSI - Lactate dehydrogenase (U/L),38 to 1274,Range of Values,6551,LBXSLDSI_38 to 1274,LBXSLDSI_Range of Values
LBXSLDSI,LBXSLDSI - Lactate dehydrogenase (U/L),.,Missing,428,LBXSLDSI_.,LBXSLDSI_Missing
LBXSNASI,LBXSNASI - Sodium (mmol/L),119 to 154,Range of Values,6553,LBXSNASI_119 to 154,LBXSNASI_Range of Values
LBXSNASI,LBXSNASI - Sodium (mmol/L),.,Missing,426,LBXSNASI_.,LBXSNASI_Missing
LBXSOSSI,LBXSOSSI - Osmolality (mmol/Kg),237 to 323,Range of Values,6553,LBXSOSSI_237 to 323,LBXSOSSI_Range of Values
LBXSOSSI,LBXSOSSI - Osmolality (mmol/Kg),.,Missing,426,LBXSOSSI_.,LBXSOSSI_Missing
LBXSPH,LBXSPH - Phosphorus (mg/dL),1.8 to 10.9,Range of Values,6552,LBXSPH_1.8 to 10.9,LBXSPH_Range of Values
LBXSPH,LBXSPH - Phosphorus (mg/dL),.,Missing,427,LBXSPH_.,LBXSPH_Missing
LBDSPHSI,LBDSPHSI - Phosphorus (mmol/L),0.581 to 3.52,Range of Values,6552,LBDSPHSI_0.581 to 3.52,LBDSPHSI_Range of Values
LBDSPHSI,LBDSPHSI - Phosphorus (mmol/L),.,Missing,427,LBDSPHSI_.,LBDSPHSI_Missing
