short_title,title,code or value,description,count
PAQ715,PAQ715 - Hours use computer past 30 days,99,Don't know,0
PAQ715,PAQ715 - Hours use computer past 30 days,.,Missing,36
PAQ722,"PAQ722 - Any physical activities past 7 
days",1,Yes,2186
PAQ722,"PAQ722 - Any physical activities past 7 
days",2,No,520
PAQ722,"PAQ722 - Any physical activities past 7 
days",7,Refused,0
PAQ722,"PAQ722 - Any physical activities past 7 
days",9,Don't know,1
PAQ722,"PAQ722 - Any physical activities past 7 
days",.,Missing,6777
PAQ724a,PAQ724a - Physical activity aerobics,1,AEROBICS/WEIGHT TRAINING/GYM/EXERCISE,126
PAQ724a,PAQ724a - Physical activity aerobics,77,Refused,0
PAQ724a,PAQ724a - Physical activity aerobics,99,Don't know,0
PAQ724a,PAQ724a - Physical activity aerobics,.,Missing,9358
PAQ724b,PAQ724b - Physical activity baseball,2,BASEBALL/SOFTBALL/CATCH/PITCHING,220
PAQ724b,PAQ724b - Physical activity baseball,.,Missing,9264
PAQ724c,PAQ724c - Physical activity basketball,3,BASKETBALL,443
PAQ724c,PAQ724c - Physical activity basketball,.,Missing,9041
PAQ724d,PAQ724d - Physical activity bike riding,4,BIKE RIDING/DIRT BIKING/MOUNTAIN BIKING,615
PAQ724d,PAQ724d - Physical activity bike riding,.,Missing,8869
PAQ724e,PAQ724e - Physical activity cheerleading,5,CHEERLEADING,42
PAQ724e,PAQ724e - Physical activity cheerleading,.,Missing,9442
PAQ724f,PAQ724f - Physical activity dance,6,DANCE,353
PAQ724f,PAQ724f - Physical activity dance,.,Missing,9131
PAQ724g,PAQ724g - Physical activity field hockey,7,FIELD HOCKEY/STREET HOCKEY/ROLLER HOCKEY,10
PAQ724g,PAQ724g - Physical activity field hockey,.,Missing,9474
PAQ724h,PAQ724h - Physical activity football,8,FOOTBALL,252
PAQ724h,PAQ724h - Physical activity football,.,Missing,9232
PAQ724i,PAQ724i - Physical activity golf,9,GOLF,15
PAQ724i,PAQ724i - Physical activity golf,.,Missing,9469
PAQ724j,PAQ724j - Physical activity gymnastics,10,GYMNASTICS/TUMBLING,154
PAQ724j,PAQ724j - Physical activity gymnastics,.,Missing,9330
PAQ724k,PAQ724k - Physical activity hiking,11,HIKING,49
PAQ724k,PAQ724k - Physical activity hiking,.,Missing,9435
PAQ724l,PAQ724l - Physical activity ice hockey,12,ICE HOCKEY,3
PAQ724l,PAQ724l - Physical activity ice hockey,.,Missing,9481
PAQ724m,PAQ724m - Physical activity ice skating,13,ICE SKATING,11
PAQ724m,PAQ724m - Physical activity ice skating,.,Missing,9473
PAQ724n,PAQ724n - Physical activity jumping rope,14,JUMPING ROPE,141
PAQ724n,PAQ724n - Physical activity jumping rope,.,Missing,9343
PAQ724o,PAQ724o - Physical activity lacrosse,15,LACROSSE,7
PAQ724o,PAQ724o - Physical activity lacrosse,.,Missing,9477
PAQ724p,PAQ724p - Physical activity martial arts,16,"MARTIAL ARTS (KARATE/TAE KWON DO/JUDO, ETC.)",77
PAQ724p,PAQ724p - Physical activity martial arts,.,Missing,9407
PAQ724q,PAQ724q - Physical activity playing games,17,"PLAYING GAMES (PROBE: WERE YOU PHYSICALLY ACTIVE? IF ","      NO, DON'T COUNT)"
PAQ724q,PAQ724q - Physical activity playing games,.,Missing,9093
PAQ724r,"PAQ724r - Physical activity roller 
blading",18,ROLLER BLADING/ROLLER SKATING,55
PAQ724r,"PAQ724r - Physical activity roller 
blading",.,Missing,9429
PAQ724s,PAQ724s - Physical activity running,19,RUNNING/JOGGING,926
PAQ724s,PAQ724s - Physical activity running,.,Missing,8558
PAQ724t,"PAQ724t - Physical activity scooter 
riding",20,"SCOOTER RIDING (PROBE: DOES IT HAVE A MOTOR? IF YES, ",      DON'T COUNT)
PAQ724t,"PAQ724t - Physical activity scooter 
riding",.,Missing,9310
PAQ724u,PAQ724u - Physical activity skateboarding,21,SKATEBOARDING,79
PAQ724u,PAQ724u - Physical activity skateboarding,.,Missing,9405
PAQ724v,PAQ724v - Physical activity soccer,22,SOCCER,389
PAQ724v,PAQ724v - Physical activity soccer,.,Missing,9095
PAQ724w,PAQ724w - Physical activity swimming,23,SWIMMING,272
PAQ724w,PAQ724w - Physical activity swimming,.,Missing,9212
PAQ724x,PAQ724x - Physical activity tennis,24,TENNIS,36
PAQ724x,PAQ724x - Physical activity tennis,.,Missing,9448
PAQ724y,"PAQ724y - Physical activity track & 
field",25,TRACK & FIELD,25
PAQ724y,"PAQ724y - Physical activity track & 
field",.,Missing,9459
PAQ724z,PAQ724z - Physical activity volleyball,26,VOLLEYBALL,46
PAQ724z,PAQ724z - Physical activity volleyball,.,Missing,9438
PAQ724aa,PAQ724aa - Physical activity walking,27,WALKING,472
PAQ724aa,PAQ724aa - Physical activity walking,.,Missing,9012
PAQ724ab,PAQ724ab - Physical activity wrestling,28,WRESTLING,107
PAQ724ab,PAQ724ab - Physical activity wrestling,.,Missing,9377
PAQ724ac,PAQ724ac - Physical activity frisbee,29,FRISBEE/ULTIMATE FRISBEE,46
PAQ724ac,PAQ724ac - Physical activity frisbee,.,Missing,9438
PAQ724ad,"PAQ724ad - Physical activity backyard 
games",30,BACKYARD/PLAYGROUND GAMES AND ACTIVITIES,881
PAQ724ad,"PAQ724ad - Physical activity backyard 
games",.,Missing,8603
PAQ724ae,PAQ724ae - Physical activity trampoline,31,TRAMPOLINE,165
PAQ724ae,PAQ724ae - Physical activity trampoline,.,Missing,9319
PAQ724af,"PAQ724af - Physical activity horseback 
riding",32,HORSEBACK RIDING,14
PAQ724af,"PAQ724af - Physical activity horseback 
riding",.,Missing,9470
PAQ724cm,PAQ724cm - Physical activity other,91,OTHER (SPECIFY),23
PAQ724cm,PAQ724cm - Physical activity other,.,Missing,9461
PAQ731,PAQ731 - Days played active video games,0,0 days,1456
PAQ731,PAQ731 - Days played active video games,1,1 day,241
PAQ731,PAQ731 - Days played active video games,2,2 days,204
PAQ731,PAQ731 - Days played active video games,3,3 days,137
PAQ731,PAQ731 - Days played active video games,4,4 days,54
PAQ731,PAQ731 - Days played active video games,5,5 days,44
PAQ731,PAQ731 - Days played active video games,6,6 days,11
PAQ731,PAQ731 - Days played active video games,7,7 days,109
PAQ731,PAQ731 - Days played active video games,77,Refused,0
PAQ731,PAQ731 - Days played active video games,99,Don't know,1
PAQ731,PAQ731 - Days played active video games,.,Missing,7227
PAD733,PAD733 - Minutes play active video games,5 to 600,Range of Values,796
PAD733,PAD733 - Minutes play active video games,7777,Refused,0
PAD733,PAD733 - Minutes play active video games,9999,Don't know,2
PAD733,PAD733 - Minutes play active video games,.,Missing,8686
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",0,0 days,111
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",1,1 day,62
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",2,2 days,81
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",3,3 days,110
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",4,4 days,65
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",5,5 days,154
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",6,6 days,43
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",7,7 days,52
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",77,Refused,0
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",99,Don't know,1
PAQ677,"PAQ677 - Past wk # days cardiovascular 
exercise",.,Missing,8805
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",0,0 days,207
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",1,1 day,96
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",2,2 days,109
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",3,3 days,106
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",4,4 days,39
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",5,5 days,77
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",6,6 days,13
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",7,7 days,32
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",77,Refused,0
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",99,Don't know,0
PAQ678,"PAQ678 - Past wk # days strengthened 
muscles",.,Missing,8805
PAQ740,PAQ740 - Use school facilities at lunch,1,Yes,320
PAQ740,PAQ740 - Use school facilities at lunch,2,No,353
PAQ740,PAQ740 - Use school facilities at lunch,7,Refused,0
PAQ740,PAQ740 - Use school facilities at lunch,9,Don't know,6
PAQ740,PAQ740 - Use school facilities at lunch,.,Missing,8805
PAQ742,"PAQ742 - Use school facilities for physical 
activ",1,Yes,203
PAQ742,"PAQ742 - Use school facilities for physical 
activ",2,No,117
PAQ742,"PAQ742 - Use school facilities for physical 
activ",7,Refused,0
PAQ742,"PAQ742 - Use school facilities for physical 
activ",9,Don't know,0
PAQ742,"PAQ742 - Use school facilities for physical 
activ",.,Missing,9164
PAQ744,PAQ744 - Have PE during school days?,1,Yes,556
PAQ744,PAQ744 - Have PE during school days?,2,No,123
PAQ744,PAQ744 - Have PE during school days?,7,Refused,0
PAQ744,PAQ744 - Have PE during school days?,9,Don't know,0
PAQ744,PAQ744 - Have PE during school days?,.,Missing,8805
PAQ746,PAQ746 - How often do you have PE or gym?,1,1 day a week,36
PAQ746,PAQ746 - How often do you have PE or gym?,2,2 days a week,65
PAQ746,PAQ746 - How often do you have PE or gym?,3,3 days a week,129
PAQ746,PAQ746 - How often do you have PE or gym?,4,"4 days a week, or",24
PAQ746,PAQ746 - How often do you have PE or gym?,5,Every day,302
PAQ746,PAQ746 - How often do you have PE or gym?,7,Refused,0
PAQ746,PAQ746 - How often do you have PE or gym?,9,Don't know,0
PAQ746,PAQ746 - How often do you have PE or gym?,.,Missing,8928
PAQ748,PAQ748 - How long is the PE or gym class?,1,Less than 30 minutes,14
PAQ748,PAQ748 - How long is the PE or gym class?,2,30-45 minutes,205
PAQ748,PAQ748 - How long is the PE or gym class?,3,More than 45 minutes,334
PAQ748,PAQ748 - How long is the PE or gym class?,7,Refused,0
PAQ748,PAQ748 - How long is the PE or gym class?,9,Don't know,3
PAQ748,PAQ748 - How long is the PE or gym class?,.,Missing,8928
PAQ755,PAQ755 - Participate in school sports?,1,Yes,810
PAQ755,PAQ755 - Participate in school sports?,2,No,1447
PAQ755,PAQ755 - Participate in school sports?,7,Refused,0
PAQ755,PAQ755 - Participate in school sports?,9,Don't know,0
PAQ755,PAQ755 - Participate in school sports?,.,Missing,7227
PAQ759a,PAQ759a - Participate in baseball,1,BASEBALL/SOFTBALL,118
PAQ759a,PAQ759a - Participate in baseball,77,Refused,0
PAQ759a,PAQ759a - Participate in baseball,99,Don't know,2
PAQ759a,PAQ759a - Participate in baseball,.,Missing,9364
PAQ759b,PAQ759b - Participate in basketball,2,BASKETBALL,253
PAQ759b,PAQ759b - Participate in basketball,.,Missing,9231
PAQ759c,PAQ759c - Participate in bocce ball,3,BOCCE BALL,4
PAQ759c,PAQ759c - Participate in bocce ball,.,Missing,9480
PAQ759d,PAQ759d - Participate in cheerleading,4,CHEERLEADING,52
PAQ759d,PAQ759d - Participate in cheerleading,.,Missing,9432
PAQ759e,PAQ759e - Participate in football,5,FOOTBALL,134
PAQ759e,PAQ759e - Participate in football,.,Missing,9350
PAQ759f,PAQ759f - Participate in golf,6,GOLF,5
PAQ759f,PAQ759f - Participate in golf,.,Missing,9479
PAQ759g,PAQ759g - Participate in gymnastics,7,GYMNASTICS,40
PAQ759g,PAQ759g - Participate in gymnastics,.,Missing,9444
PAQ759h,PAQ759h - Participate in hockey,8,HOCKEY,11
PAQ759h,PAQ759h - Participate in hockey,.,Missing,9473
PAQ759i,PAQ759i - Participate in lacrosse,9,LACROSSE,9
PAQ759i,PAQ759i - Participate in lacrosse,.,Missing,9475
PAQ759j,PAQ759j - Participate in soccer,10,SOCCER,219
PAQ759j,PAQ759j - Participate in soccer,.,Missing,9265
PAQ759k,PAQ759k - Participate in swimming/diving,11,SWIMMING/DIVING,42
PAQ759k,PAQ759k - Participate in swimming/diving,.,Missing,9442
PAQ759l,PAQ759l - Participate in tennis,12,TENNIS,25
PAQ759l,PAQ759l - Participate in tennis,.,Missing,9459
PAQ759m,PAQ759m - Participate in track and field,13,TRACK AND FIELD,77
PAQ759m,PAQ759m - Participate in track and field,.,Missing,9407
PAQ759n,PAQ759n - Participate in volleyball,14,VOLLEYBALL,49
PAQ759n,PAQ759n - Participate in volleyball,.,Missing,9435
PAQ759o,PAQ759o - Participate in wrestling,15,WRESTLING,28
PAQ759o,PAQ759o - Participate in wrestling,.,Missing,9456
PAQ759p,PAQ759p - Participate in other specify,16,OTHER (SPECIFY),56
PAQ759p,PAQ759p - Participate in other specify,.,Missing,9428
PAQ759q,PAQ759q - Participate in dance,17,DANCE,87
PAQ759q,PAQ759q - Participate in dance,.,Missing,9397
PAQ759r,PAQ759r - Participate in frisbee,18,FRISBEE/ULTIMATE FRISBEE,4
PAQ759r,PAQ759r - Participate in frisbee,.,Missing,9480
PAQ759s,PAQ759s - Participate in running,19,RUNNING,115
PAQ759s,PAQ759s - Participate in running,.,Missing,9369
PAQ759t,PAQ759t - Participate in trampoline,20,TRAMPOLINE,1
PAQ759t,PAQ759t - Participate in trampoline,.,Missing,9483
PAQ759u,PAQ759u - Participate in martial arts,21,MARTIAL ARTS,15
PAQ759u,PAQ759u - Participate in martial arts,.,Missing,9469
PAQ759v,PAQ759v - Participate in walking,22,WALKING,3
PAQ759v,PAQ759v - Participate in walking,.,Missing,9481
PAQ762,PAQ762 - Do you have recess during school?,1,Yes,1467
PAQ762,PAQ762 - Do you have recess during school?,2,No,107
PAQ762,PAQ762 - Do you have recess during school?,7,Refused,0
PAQ762,PAQ762 - Do you have recess during school?,9,Don't know,4
PAQ762,PAQ762 - Do you have recess during school?,.,Missing,7906
PAQ764,PAQ764 - How often do you have recess?,1,1 day a week,22
PAQ764,PAQ764 - How often do you have recess?,2,2 days a week,32
PAQ764,PAQ764 - How often do you have recess?,3,3 days a week,32
PAQ764,PAQ764 - How often do you have recess?,4,"4 days a week, or",28
PAQ764,PAQ764 - How often do you have recess?,5,Every day,1338
PAQ764,PAQ764 - How often do you have recess?,7,Refused,0
PAQ764,PAQ764 - How often do you have recess?,9,Don't know,15
PAQ764,PAQ764 - How often do you have recess?,.,Missing,8017
PAQ766,PAQ766 - How long is the recess period?,1,Less than 10 minutes,7
PAQ766,PAQ766 - How long is the recess period?,2,10-15 minutes,302
PAQ766,PAQ766 - How long is the recess period?,3,16-30 minutes,785
PAQ766,PAQ766 - How long is the recess period?,4,More than 30 minutes,327
PAQ766,PAQ766 - How long is the recess period?,7,Refused,0
PAQ766,PAQ766 - How long is the recess period?,9,Don't know,31
PAQ766,PAQ766 - How long is the recess period?,.,Missing,8032
PAQ679,PAQ679 - How much exercise for good health,1,"less than 10 minutes,",10
PAQ679,PAQ679 - How much exercise for good health,2,"10-15 minutes,",25
PAQ679,PAQ679 - How much exercise for good health,3,"16-30 minutes,",141
PAQ679,PAQ679 - How much exercise for good health,4,"31-45 minutes,",44
PAQ679,PAQ679 - How much exercise for good health,5,"46-60 minutes, or",313
PAQ679,PAQ679 - How much exercise for good health,6,More than 60 minutes,138
PAQ679,PAQ679 - How much exercise for good health,7,Refused,0
PAQ679,PAQ679 - How much exercise for good health,9,Don't know,1
PAQ679,PAQ679 - How much exercise for good health,.,Missing,8812
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",1,Strongly agree,1596
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",2,Agree,490
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",3,Neither agree nor disagree,81
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",4,Disagree,54
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",5,Strongly disagree,13
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",7,Refused,2
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",9,Don't know,14
PAQ750,"PAQ750 - Enjoy participating in PE or 
recess",.,Missing,7234
PAQ770,"PAQ770 - Receive physical fitness award past 
yr",1,Yes,166
PAQ770,"PAQ770 - Receive physical fitness award past 
yr",2,No,2084
PAQ770,"PAQ770 - Receive physical fitness award past 
yr",7,Refused,0
PAQ770,"PAQ770 - Receive physical fitness award past 
yr",9,Don't know,7
PAQ770,"PAQ770 - Receive physical fitness award past 
yr",.,Missing,7227
PAQ772a,PAQ772a - Fitness award Fitnessgram,1,Fitnessgram,40
PAQ772a,PAQ772a - Fitness award Fitnessgram,7,Refused,0
PAQ772a,PAQ772a - Fitness award Fitnessgram,9,Don't know,9
PAQ772a,PAQ772a - Fitness award Fitnessgram,.,Missing,9435
PAQ772b,"PAQ772b - Fitness award President's 
Challenge",2,President's Challenge,45
PAQ772b,"PAQ772b - Fitness award President's 
Challenge",.,Missing,9439
PAQ772c,PAQ772c - Fitness award other specify,3,Other (specify),75
PAQ772c,PAQ772c - Fitness award other specify,.,Missing,9409
PAAQUEX,"PAAQUEX - Questionnaire source flag for 
weighting",1,"Sample Person Interview Questionnaire Targets (B(2-11) ",      and B(16-150))
PAAQUEX,"PAAQUEX - Questionnaire source flag for 
weighting",2,MEC CAPI Questionnaire Targets (B(12-15)),713
PAAQUEX,"PAAQUEX - Questionnaire source flag for 
weighting",.,Missing,0
PFQ020,"PFQ020 - Crawl, walk, run, play limitations",1,Yes,128
PFQ020,"PFQ020 - Crawl, walk, run, play limitations",2,No,3332
PFQ020,"PFQ020 - Crawl, walk, run, play limitations",7,Refused,0
PFQ020,"PFQ020 - Crawl, walk, run, play limitations",9,Don't know,1
PFQ020,"PFQ020 - Crawl, walk, run, play limitations",.,Missing,5769
PFQ030,PFQ030 - Long term impairment/health problem,1,Yes,108
PFQ030,PFQ030 - Long term impairment/health problem,2,No,19
PFQ030,PFQ030 - Long term impairment/health problem,7,Refused,0
PFQ030,PFQ030 - Long term impairment/health problem,9,Don't know,1
PFQ030,PFQ030 - Long term impairment/health problem,.,Missing,9102
RXDUSE,"RXDUSE - Taken prescription medicine, past month",1,Yes,14100
RXDUSE,"RXDUSE - Taken prescription medicine, past month",2,No,6089
RXDUSE,"RXDUSE - Taken prescription medicine, past month",7,Refused,4
RXDUSE,"RXDUSE - Taken prescription medicine, past month",9,Don't know,1
RXDUSE,"RXDUSE - Taken prescription medicine, past month",.,Missing,0
RXDDRUG,RXDDRUG - Generic drug name,Generic drug name,Value was recorded,14016
RXDDRUG,RXDDRUG - Generic drug name,55555,Unknown,6
RXDDRUG,RXDDRUG - Generic drug name,77777,Refused,16
RXDDRUG,RXDDRUG - Generic drug name,99999,Don't know,62
RXDDRUG,RXDDRUG - Generic drug name,< blank >,Missing,6094
RXDDRGID,RXDDRGID - Generic drug code,Generic drug code,Value was recorded,14016
