short_title,title,code or value,description,count
URXBP3,URXBP3 - Urinary Benzophenone-3 (ng/mL),0.28 to 28259,Range of Values,2686
URXBP3,URXBP3 - Urinary Benzophenone-3 (ng/mL),.,Missing,91
URDBP3LC,URDBP3LC - Urinary Benzophenone-3 comment ,0,At or above the detection limit,2599
URDBP3LC,URDBP3LC - Urinary Benzophenone-3 comment ,1,Below lower detection limit,87
URDBP3LC,URDBP3LC - Urinary Benzophenone-3 comment ,.,Missing,91
URXBPH,URXBPH - Urinary Bisphenol A (ng/mL),0.14 to 792,Range of Values,2686
URXBPH,URXBPH - Urinary Bisphenol A (ng/mL),.,Missing,91
URDBPHLC,URDBPHLC - Urinary Bisphenol A comment  ,0,At or above the detection limit,2578
URDBPHLC,URDBPHLC - Urinary Bisphenol A comment  ,1,Below lower detection limit,108
URDBPHLC,URDBPHLC - Urinary Bisphenol A comment  ,.,Missing,91
URXBPF,URXBPF - Urinary Bisphenol F (ug/L),0.14 to 298.7,Range of Values,2682
URXBPF,URXBPF - Urinary Bisphenol F (ug/L),.,Missing,95
URDBPFLC,URDBPFLC - Urinary Bisphenol F comment,0,At or above the detection limit,1733
URDBPFLC,URDBPFLC - Urinary Bisphenol F comment,1,Below lower detection limit,949
URDBPFLC,URDBPFLC - Urinary Bisphenol F comment,.,Missing,95
URXBPS,URXBPS - Urinary Bisphenol S (ug/L),0.07 to 211.9,Range of Values,2682
URXBPS,URXBPS - Urinary Bisphenol S (ug/L),.,Missing,95
URDBPSLC,URDBPSLC - Urinary Bisphenol S comment,0,At or above the detection limit,2414
URDBPSLC,URDBPSLC - Urinary Bisphenol S comment,1,Below lower detection limit,268
URDBPSLC,URDBPSLC - Urinary Bisphenol S comment,.,Missing,95
URXTLC,URXTLC - Urinary Triclocarban (ng/mL),0.07 to 588,Range of Values,2686
URXTLC,URXTLC - Urinary Triclocarban (ng/mL),.,Missing,91
URDTLCLC,URDTLCLC - Urinary Triclocarban comment,0,At or above the detection limit,1046
URDTLCLC,URDTLCLC - Urinary Triclocarban comment,1,Below lower detection limit,1640
URDTLCLC,URDTLCLC - Urinary Triclocarban comment,.,Missing,91
URXTRS,URXTRS - Urinary Triclosan (ng/mL),1.2 to 9572,Range of Values,2686
URXTRS,URXTRS - Urinary Triclosan (ng/mL),.,Missing,91
URDTRSLC,URDTRSLC - Urinary Triclosan comment,0,At or above the detection limit,2047
URDTRSLC,URDTRSLC - Urinary Triclosan comment,1,Below lower detection limit,639
URDTRSLC,URDTRSLC - Urinary Triclosan comment,.,Missing,91
URXBUP,URXBUP - Butyl paraben (ng/ml),0.07 to 352.6,Range of Values,2686
URXBUP,URXBUP - Butyl paraben (ng/ml),.,Missing,91
URDBUPLC,URDBUPLC - Butyl paraben comment,0,At or above the detection limit,840
URDBUPLC,URDBUPLC - Butyl paraben comment,1,Below lower detection limit,1846
URDBUPLC,URDBUPLC - Butyl paraben comment,.,Missing,91
URXEPB,URXEPB - Ethyl paraben (ng/ml),0.71 to 1980.6,Range of Values,2686
URXEPB,URXEPB - Ethyl paraben (ng/ml),.,Missing,91
URDEPBLC,URDEPBLC - Ethyl paraben comment,0,At or above the detection limit,1262
URDEPBLC,URDEPBLC - Ethyl paraben comment,1,Below lower detection limit,1424
URDEPBLC,URDEPBLC - Ethyl paraben comment,.,Missing,91
URXMPB,URXMPB - Methyl paraben (ng/ml),0.71 to 7369,Range of Values,2686
URXMPB,URXMPB - Methyl paraben (ng/ml),.,Missing,91
URDMPBLC,URDMPBLC - Methyl paraben comment ,0,At or above the detection limit,2671
URDMPBLC,URDMPBLC - Methyl paraben comment ,1,Below lower detection limit,15
URDMPBLC,URDMPBLC - Methyl paraben comment ,.,Missing,91
URXPPB,URXPPB - Propyl paraben (ng/ml) ,0.07 to 2188.2,Range of Values,2686
URXPPB,URXPPB - Propyl paraben (ng/ml) ,.,Missing,91
URDPPBLC,URDPPBLC - Propyl paraben comment,0,At or above the detection limit,2655
URDPPBLC,URDPPBLC - Propyl paraben comment,1,Below lower detection limit,31
URDPPBLC,URDPPBLC - Propyl paraben comment,.,Missing,91
URX14D,"URX14D - 2,5-dichlorophenol (ug/L)",0.07 to 30426.3,Range of Values,2686
URX14D,"URX14D - 2,5-dichlorophenol (ug/L)",.,Missing,91
URD14DLC,"URD14DLC - 2,5-dichlorophenol comment ",0,At or above the detection limit,2644
URD14DLC,"URD14DLC - 2,5-dichlorophenol comment ",1,Below lower detection limit,42
URD14DLC,"URD14DLC - 2,5-dichlorophenol comment ",.,Missing,91
URXDCB,"URXDCB - 2,4-dichlorophenol (ug/L)",0.07 to 430.1,Range of Values,2686
URXDCB,"URXDCB - 2,4-dichlorophenol (ug/L)",.,Missing,91
URDDCBLC,"URDDCBLC - 2,4-dichlorophenol comment              ",0,At or above the detection limit,2561
URDDCBLC,"URDDCBLC - 2,4-dichlorophenol comment              ",1,Below lower detection limit,125
URDDCBLC,"URDDCBLC - 2,4-dichlorophenol comment              ",.,Missing,91
URXUCR,URXUCR - Urinary creatinine,8 to 659,Range of Values,2690
URXUCR,URXUCR - Urinary creatinine,.,Missing,87
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,1,Mexican American,44
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,2,Other Hispanic,28
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,3,Non-Hispanic White,110
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,4,Non-Hispanic Black,59
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,6,Non-Hispanic Asian,32
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,7,"Other Race, Including Multiracial",11
RIDRETH3,RIDRETH3 - Race/Hispanic Origin,.,Missing,0
RIDAGGRP,RIDAGGRP - Age group,1,12-19 years,55
RIDAGGRP,RIDAGGRP - Age group,2,20-39 years,74
RIDAGGRP,RIDAGGRP - Age group,3,40-59 years,78
RIDAGGRP,RIDAGGRP - Age group,4,60+ years,77
RIDAGGRP,RIDAGGRP - Age group,.,Missing,0
RIAGENDR,RIAGENDR - Gender,1,Male,135
RIAGENDR,RIAGENDR - Gender,2,Female,149
RIAGENDR,RIAGENDR - Gender,.,Missing,0
RIANSMP,RIANSMP - Number of samples in a pool,2 to 8,Range of Values,284
RIANSMP,RIANSMP - Number of samples in a pool,.,Missing,0
WTBSMSMA,"WTBSMSMA - Sum of adjusted subsample B 
weights",63628.672969 to 3656105.4719,Range of Values,284
WTBSMSMA,"WTBSMSMA - Sum of adjusted subsample B 
weights",.,Missing,0
LBCBHC,LBCBHC - Beta-hexachlorocyclohexane (pg/g),3.536 to 5648,Range of Values,281
LBCBHC,LBCBHC - Beta-hexachlorocyclohexane (pg/g),.,Missing,3
LBCBHCLA,"LBCBHCLA - B-hexachlorocyclohexane Lipid Adj 
(ng/g)",0.5162 to 853.4,Range of Values,281
LBCBHCLA,"LBCBHCLA - B-hexachlorocyclohexane Lipid Adj 
(ng/g)",.,Missing,3
LBDBHCLC,"LBDBHCLC - Beta-hexachlorocyclohexane comment 
code",0,At or above the detection limit,216
LBDBHCLC,"LBDBHCLC - Beta-hexachlorocyclohexane comment 
code",1,Below lower detection limit,65
LBDBHCLC,"LBDBHCLC - Beta-hexachlorocyclohexane comment 
code",.,Missing,3
LBCHCB,LBCHCB - Hexachlorobenzene (pg/g),23.57 to 160.8,Range of Values,284
LBCHCB,LBCHCB - Hexachlorobenzene (pg/g),.,Missing,0
LBCHCBLA,"LBCHCBLA - Hexachlorobenzene Lipid Adj 
(ng/g)",5.058 to 27.83,Range of Values,284
LBCHCBLA,"LBCHCBLA - Hexachlorobenzene Lipid Adj 
(ng/g)",.,Missing,0
LBDHCBLC,"LBDHCBLC - Hexachlorobenzene comment 
code",0,At or above the detection limit,284
LBDHCBLC,"LBDHCBLC - Hexachlorobenzene comment 
code",1,Below lower detection limit,0
LBDHCBLC,"LBDHCBLC - Hexachlorobenzene comment 
code",.,Missing,0
LBCMIR,LBCMIR - Mirex (pg/g),3.536 to 633.5,Range of Values,284
LBCMIR,LBCMIR - Mirex (pg/g),.,Missing,0
LBCMIRLA,LBCMIRLA - Mirex Lipid Adj (ng/g),0.4313 to 118.2,Range of Values,284
LBCMIRLA,LBCMIRLA - Mirex Lipid Adj (ng/g),.,Missing,0
LBDMIRLC,LBDMIRLC - Mirex comment code,0,At or above the detection limit,182
LBDMIRLC,LBDMIRLC - Mirex comment code,1,Below lower detection limit,102
LBDMIRLC,LBDMIRLC - Mirex comment code,.,Missing,0
LBCOXY,LBCOXY - Oxychlordane (pg/g),3.536 to 335.1,Range of Values,284
LBCOXY,LBCOXY - Oxychlordane (pg/g),.,Missing,0
LBCOXYLA,LBCOXYLA - Oxychlordane Lipid Adj (ng/g),0.7071 to 64.58,Range of Values,284
LBCOXYLA,LBCOXYLA - Oxychlordane Lipid Adj (ng/g),.,Missing,0
LBDOXYLC,LBDOXYLC - Oxychlordane comment code,0,At or above the detection limit,281
LBDOXYLC,LBDOXYLC - Oxychlordane comment code,1,Below lower detection limit,3
LBDOXYLC,LBDOXYLC - Oxychlordane comment code,.,Missing,0
LBCPDE,"LBCPDE - p,p'-DDE (pg/g)",147.9 to 18720,Range of Values,284
LBCPDE,"LBCPDE - p,p'-DDE (pg/g)",.,Missing,0
LBCPDELA,"LBCPDELA - p,p'-DDE Lipid Adj (ng/g)",32.3 to 2809,Range of Values,284
LBCPDELA,"LBCPDELA - p,p'-DDE Lipid Adj (ng/g)",.,Missing,0
LBDPDELC,"LBDPDELC - p,p'-DDE comment code",0,At or above the detection limit,284
LBDPDELC,"LBDPDELC - p,p'-DDE comment code",1,Below lower detection limit,0
LBDPDELC,"LBDPDELC - p,p'-DDE comment code",.,Missing,0
LBCPDT,"LBCPDT - p,p'-DDT (pg/g)",3.536 to 1030,Range of Values,283
LBCPDT,"LBCPDT - p,p'-DDT (pg/g)",.,Missing,1
LBCPDTLA,"LBCPDTLA - p,p'-DDT Lipid Adj (ng/g)",0.601 to 188.1,Range of Values,283
LBCPDTLA,"LBCPDTLA - p,p'-DDT Lipid Adj (ng/g)",.,Missing,1
LBDPDTLC,"LBDPDTLC - p,p'-DDT comment code",0,At or above the detection limit,263
LBDPDTLC,"LBDPDTLC - p,p'-DDT comment code",1,Below lower detection limit,20
LBDPDTLC,"LBDPDTLC - p,p'-DDT comment code",.,Missing,1
LBCTNA,LBCTNA - trans-Nonachlor (pg/g),3.536 to 586.4,Range of Values,284
LBCTNA,LBCTNA - trans-Nonachlor (pg/g),.,Missing,0
LBCTNALA,"LBCTNALA - trans-Nonachlor Lipid Adj 
(ng/g)",0.7778 to 105.7,Range of Values,284
LBCTNALA,"LBCTNALA - trans-Nonachlor Lipid Adj 
(ng/g)",.,Missing,0
LBDTNALC,LBDTNALC - trans-Nonachlor comment code,0,At or above the detection limit,283
LBDTNALC,LBDTNALC - trans-Nonachlor comment code,1,Below lower detection limit,1
LBDTNALC,LBDTNALC - trans-Nonachlor comment code,.,Missing,0
WTSB2YR,WTSB2YR - Environmental B 2-year weights,14988.396826 to 482310.7883,Range of Values,2727
WTSB2YR,WTSB2YR - Environmental B 2-year weights,0,No lab Result,50
WTSB2YR,WTSB2YR - Environmental B 2-year weights,.,Missing,0
URXUCR,"URXUCR - Creatinine, urine (mg/dL)",8 to 659,Range of Values,2690
URXUCR,"URXUCR - Creatinine, urine (mg/dL)",.,Missing,87
URXCNP,URXCNP - Mono(carboxynonyl) Phthalate (ng/mL),0.14 to 876.4,Range of Values,2685
URXCNP,URXCNP - Mono(carboxynonyl) Phthalate (ng/mL),.,Missing,92
URDCNPLC,URDCNPLC - Mono(carboxynonyl) Phthalate cmt code,0,At or above the detection limit,2652
URDCNPLC,URDCNPLC - Mono(carboxynonyl) Phthalate cmt code,1,Below lower detection limit,33
URDCNPLC,URDCNPLC - Mono(carboxynonyl) Phthalate cmt code,.,Missing,92
URXCOP,URXCOP - Mono(carboxyoctyl) Phthalate (ng/mL),0.21 to 1813.1,Range of Values,2685
URXCOP,URXCOP - Mono(carboxyoctyl) Phthalate (ng/mL),.,Missing,92
URDCOPLC,URDCOPLC - Mono(carboxyoctyl) phthalate cmt code,0,At or above the detection limit,2682
URDCOPLC,URDCOPLC - Mono(carboxyoctyl) phthalate cmt code,1,Below lower detection limit,3
URDCOPLC,URDCOPLC - Mono(carboxyoctyl) phthalate cmt code,.,Missing,92
URXECP,URXECP - MECP phthalate (ng/mL),0.28 to 1421.9,Range of Values,2685
URXECP,URXECP - MECP phthalate (ng/mL),.,Missing,92
URDECPLC,URDECPLC - MECP phthalate comment code,0,At or above the detection limit,2679
URDECPLC,URDECPLC - MECP phthalate comment code,1,Below lower detection limit,6
URDECPLC,URDECPLC - MECP phthalate comment code,.,Missing,92
URXMBP,URXMBP - Mono-n-butyl phthalate (ng/mL),0.28 to 489.6,Range of Values,2685
URXMBP,URXMBP - Mono-n-butyl phthalate (ng/mL),.,Missing,92
URDMBPLC,URDMBPLC - Mono-n-butyl phthalate comment code,0,At or above the detection limit,2642
URDMBPLC,URDMBPLC - Mono-n-butyl phthalate comment code,1,Below lower detection limit,43
URDMBPLC,URDMBPLC - Mono-n-butyl phthalate comment code,.,Missing,92
URXMC1,URXMC1 - Mono-(3-carboxypropyl) phthalate (ng/mL),0.28 to 449.5,Range of Values,2685
URXMC1,URXMC1 - Mono-(3-carboxypropyl) phthalate (ng/mL),.,Missing,92
URDMC1LC,URDMC1LC - Mono-(3-carboxypropyl) phthalate cmt,0,At or above the detection limit,2409
URDMC1LC,URDMC1LC - Mono-(3-carboxypropyl) phthalate cmt,1,Below lower detection limit,276
URDMC1LC,URDMC1LC - Mono-(3-carboxypropyl) phthalate cmt,.,Missing,92
URXMEP,URXMEP - Mono-ethyl phthalate (ng/mL),0.85 to 29083,Range of Values,2685
URXMEP,URXMEP - Mono-ethyl phthalate (ng/mL),.,Missing,92
URDMEPLC,URDMEPLC - Mono-ethyl phthalate comment code,0,At or above the detection limit,2679
URDMEPLC,URDMEPLC - Mono-ethyl phthalate comment code,1,Below lower detection limit,6
URDMEPLC,URDMEPLC - Mono-ethyl phthalate comment code,.,Missing,92
URXMHH,URXMHH - MEHP phthalate (ng/mL),0.28 to 1029.7,Range of Values,2685
URXMHH,URXMHH - MEHP phthalate (ng/mL),.,Missing,92
URDMHHLC,URDMHHLC - MEHP phthalate comment code,0,At or above the detection limit,2666
URDMHHLC,URDMHHLC - MEHP phthalate comment code,1,Below lower detection limit,19
URDMHHLC,URDMHHLC - MEHP phthalate comment code,.,Missing,92
URXMHNC,URXMHNC - MHNCH (ng/mL),0.28 to 151.7,Range of Values,2685
URXMHNC,URXMHNC - MHNCH (ng/mL),.,Missing,92
URDMCHLC,URDMCHLC - MHNCH comment code,0,At or above the detection limit,812
URDMCHLC,URDMCHLC - MHNCH comment code,1,Below lower detection limit,1873
URDMCHLC,URDMCHLC - MHNCH comment code,.,Missing,92
URXMHP,URXMHP - Mono-(2-ethyl)-hexyl phthalate (ng/mL),0.57 to 152.3,Range of Values,2685
URXMHP,URXMHP - Mono-(2-ethyl)-hexyl phthalate (ng/mL),.,Missing,92
URDMHPLC,URDMHPLC - Mono-(2-ethyl)-hexyl phthalate cmt code,0,At or above the detection limit,1676
URDMHPLC,URDMHPLC - Mono-(2-ethyl)-hexyl phthalate cmt code,1,Below lower detection limit,1009
URDMHPLC,URDMHPLC - Mono-(2-ethyl)-hexyl phthalate cmt code,.,Missing,92
URXMIB,URXMIB - Mono-isobutyl phthalate (ng/mL),0.57 to 393.1,Range of Values,2685
URXMIB,URXMIB - Mono-isobutyl phthalate (ng/mL),.,Missing,92
URDMIBLC,URDMIBLC - Mono-isobutyl phthalate comment code,0,At or above the detection limit,2613
URDMIBLC,URDMIBLC - Mono-isobutyl phthalate comment code,1,Below lower detection limit,72
URDMIBLC,URDMIBLC - Mono-isobutyl phthalate comment code,.,Missing,92
URXMNP,URXMNP - Mono-isononyl phthalate (ng/mL),0.64 to 286,Range of Values,2685
URXMNP,URXMNP - Mono-isononyl phthalate (ng/mL),.,Missing,92
URDMNPLC,URDMNPLC - Mono-isononyl phthalate comment code,0,At or above the detection limit,1085
URDMNPLC,URDMNPLC - Mono-isononyl phthalate comment code,1,Below lower detection limit,1600
URDMNPLC,URDMNPLC - Mono-isononyl phthalate comment code,.,Missing,92
URXMOH,URXMOH - MEOH phthalate (ng/mL),0.14 to 585.2,Range of Values,2685
URXMOH,URXMOH - MEOH phthalate (ng/mL),.,Missing,92
URDMOHLC,URDMOHLC - MEOH phthalate comment code,0,At or above the detection limit,2672
URDMOHLC,URDMOHLC - MEOH phthalate comment code,1,Below lower detection limit,13
URDMOHLC,URDMOHLC - MEOH phthalate comment code,.,Missing,92
URXMZP,URXMZP - Mono-benzyl phthalate (ng/mL),0.21 to 387.4,Range of Values,2685
URXMZP,URXMZP - Mono-benzyl phthalate (ng/mL),.,Missing,92
URDMZPLC,URDMZPLC - Mono-benzyl phthalate comment code,0,At or above the detection limit,2621
URDMZPLC,URDMZPLC - Mono-benzyl phthalate comment code,1,Below lower detection limit,64
URDMZPLC,URDMZPLC - Mono-benzyl phthalate comment code,.,Missing,92
WTSB2YR,WTSB2YR - Environmental B 2-year weights,14988.396826 to 482310.7883,Range of Values,2682
WTSB2YR,WTSB2YR - Environmental B 2-year weights,.,Missing,0
URXUCR ,"URXUCR  - Creatinine, urine (mg/dL)",8 to 659,Range of Values,2680
URXUCR ,"URXUCR  - Creatinine, urine (mg/dL)",.,Missing,2
SSURMHBP,SSURMHBP - Mono-3-hydroxy-n-butyl phthalate (ng/mL),0.28 to 96.2,Range of Values,2681
SSURMHBP,SSURMHBP - Mono-3-hydroxy-n-butyl phthalate (ng/mL),.,Missing,1
SDUMHBPL,SDUMHBPL - Mono-3-hydroxy-n-butyl phthalate cmt,0,At or above the detection limit,1959
SDUMHBPL,SDUMHBPL - Mono-3-hydroxy-n-butyl phthalate cmt,1,Below lower detection limit,722
SDUMHBPL,SDUMHBPL - Mono-3-hydroxy-n-butyl phthalate cmt,.,Missing,1
SSURHIBP,SSURHIBP - Mono-2-hydroxy-iso-butyl phthlte (ng/mL),0.28 to 143.3,Range of Values,2681
SSURHIBP,SSURHIBP - Mono-2-hydroxy-iso-butyl phthlte (ng/mL),.,Missing,1
SDUHIBPL,SDUHIBPL - Mono-2-hydroxy-iso-butyl phthlte cmt,0,At or above the detection limit,2520
SDUHIBPL,SDUHIBPL - Mono-2-hydroxy-iso-butyl phthlte cmt,1,Below lower detection limit,161
SDUHIBPL,SDUHIBPL - Mono-2-hydroxy-iso-butyl phthlte cmt,.,Missing,1
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,12937.987305 to 395978.46579,Range of Values,2927
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,0,No Lab Result,402
WTSAF2YR,WTSAF2YR - Fasting Subsample 2 Year MEC Weight,.,Missing,0
LBXGLU,LBXGLU - Fasting Glucose (mg/dL),51 to 421,Range of Values,3172
LBXGLU,LBXGLU - Fasting Glucose (mg/dL),.,Missing,157
LBDGLUSI,LBDGLUSI - Fasting Glucose (mmol/L),2.831 to 23.37,Range of Values,3172
LBDGLUSI,LBDGLUSI - Fasting Glucose (mmol/L),.,Missing,157
PHAFSTHR,"PHAFSTHR - Total length of 'food fast', hours",0 to 34,Range of Values,3291
PHAFSTHR,"PHAFSTHR - Total length of 'food fast', hours",.,Missing,38
PHAFSTMN,"PHAFSTMN - Total length of 'food fast', minutes ",0 to 59,Range of Values,3291
PHAFSTMN,"PHAFSTMN - Total length of 'food fast', minutes ",.,Missing,38
WTSA2YR,WTSA2YR - Subsample A Weights,16284.37488 to 530325.34726,Range of Values,2724
WTSA2YR,WTSA2YR - Subsample A Weights,0,No Lab Result,31
WTSA2YR,WTSA2YR - Subsample A Weights,.,Missing,0
URXP01,URXP01 - 1-Hydroxynaphthalene (ng/L),42.4 to 35920000,Range of Values,2640
URXP01,URXP01 - 1-Hydroxynaphthalene (ng/L),.,Missing,115
URDP01LC,URDP01LC - 1-Hydroxynaphthalene Comment Code,0,At or above the detection limit,2635
URDP01LC,URDP01LC - 1-Hydroxynaphthalene Comment Code,1,Below lower detection limit,5
URDP01LC,URDP01LC - 1-Hydroxynaphthalene Comment Code,.,Missing,115
URXP02,URXP02 - 2-Hydroxynaphthalene (ng/L),130 to 368500,Range of Values,2641
URXP02,URXP02 - 2-Hydroxynaphthalene (ng/L),.,Missing,114
URDP02LC,URDP02LC - 2-Hydroxynaphthalene Comment Code,0,At or above the detection limit,2641
URDP02LC,URDP02LC - 2-Hydroxynaphthalene Comment Code,1,below lower detection limit,0
URDP02LC,URDP02LC - 2-Hydroxynaphthalene Comment Code,.,Missing,114
URXP03,URXP03 - 3-Hydroxyfluorene (ng/L),5.7 to 7889,Range of Values,2650
URXP03,URXP03 - 3-Hydroxyfluorene (ng/L),.,Missing,105
URDP03LC,URDP03LC - 3-Hydroxyfluorene Comment Code,0,At or above the detection limit,2585
URDP03LC,URDP03LC - 3-Hydroxyfluorene Comment Code,1,Below lower detection limit,65
URDP03LC,URDP03LC - 3-Hydroxyfluorene Comment Code,.,Missing,105
URXP04,URXP04 - 2-Hydroxyfluorene (ng/L),5.7 to 14850,Range of Values,2650
URXP04,URXP04 - 2-Hydroxyfluorene (ng/L),.,Missing,105
URDP04LC,URDP04LC - 2-Hydroxyfluorene Comment Code,0,At or above the detection limit,2647
URDP04LC,URDP04LC - 2-Hydroxyfluorene Comment Code,1,Below lower detection limit,3
URDP04LC,URDP04LC - 2-Hydroxyfluorene Comment Code,.,Missing,105
URXP06,URXP06 - 1-Hydroxyphenanthrene (ng/L),6.4 to 7019,Range of Values,2650
URXP06,URXP06 - 1-Hydroxyphenanthrene (ng/L),.,Missing,105
URDP06LC,URDP06LC - 1-Hydroxyphenanthrene Comment Code,0,At or above the detection limit,2619
URDP06LC,URDP06LC - 1-Hydroxyphenanthrene Comment Code,1,Below lower detection limit,31
URDP06LC,URDP06LC - 1-Hydroxyphenanthrene Comment Code,.,Missing,105
URXP10,URXP10 - 1-Hydroxypyrene (ng/L),49.5 to 7560,Range of Values,2650
URXP10,URXP10 - 1-Hydroxypyrene (ng/L),.,Missing,105
URDP10LC,URDP10LC - 1-Hydroxypyrene Comment Code,0,At or above the detection limit,2024
URDP10LC,URDP10LC - 1-Hydroxypyrene Comment Code,1,Below lower detection limit,626
URDP10LC,URDP10LC - 1-Hydroxypyrene Comment Code,.,Missing,105
URXP25  ,URXP25   - 2 & 3-Hydroxyphenanthrene (ng/L),7.1 to 6515,Range of Values,2650
URXP25  ,URXP25   - 2 & 3-Hydroxyphenanthrene (ng/L),.,Missing,105
URDP25LC,URDP25LC - 2 & 3-Hydroxyphenanthrene Comment Code,0,At or above the detection limit,2638
URDP25LC,URDP25LC - 2 & 3-Hydroxyphenanthrene Comment Code,1,Below lower detection limit,12
URDP25LC,URDP25LC - 2 & 3-Hydroxyphenanthrene Comment Code,.,Missing,105
URXUCR,URXUCR - Urinary Creatinine,5 to 546,Range of Values,2680
URXUCR,URXUCR - Urinary Creatinine,.,Missing,75
SAMPLEID,SAMPLEID - Pool identification number,1 to 284,Range of Values,2157
SAMPLEID,SAMPLEID - Pool identification number,.,Missing,161
WTSB2YRA,WTSB2YRA - Adjusted subsample weight,0 to 507800.72923,Range of Values,2318
WTSB2YRA,WTSB2YRA - Adjusted subsample weight,.,Missing,0
URXPREG ,URXPREG  - Pregnancy test result,1,Positive,60
URXPREG ,URXPREG  - Pregnancy test result,2,Negative,1180
URXPREG ,URXPREG  - Pregnancy test result,3,Not done,21
URXPREG ,URXPREG  - Pregnancy test result,4,Invalid,0
URXPREG ,URXPREG  - Pregnancy test result,.,Missing,1
LBXTST,"LBXTST - Testosterone, total (ng/dL)",0.41 to 1550,Range of Values,7559
LBXTST,"LBXTST - Testosterone, total (ng/dL)",.,Missing,732
LBDTSTLC,LBDTSTLC - Testosterone comment code,0,At or above the detection limit,7550
LBDTSTLC,LBDTSTLC - Testosterone comment code,1,Below lower detection limit,9
LBDTSTLC,LBDTSTLC - Testosterone comment code,.,Missing,732
LBXEST,LBXEST - Estradiol (pg/mL),2.117 to 1220,Range of Values,7275
LBXEST,LBXEST - Estradiol (pg/mL),.,Missing,1016
LBDESTLC,LBDESTLC - Estradiol Comment Code,0,At or above the detection limit,6238
LBDESTLC,LBDESTLC - Estradiol Comment Code,1,Below lower detection limit,1037
LBDESTLC,LBDESTLC - Estradiol Comment Code,.,Missing,1016
LBXSHBG,LBXSHBG - SHBG (nmol/L),5.18 to 1067,Range of Values,6578
LBXSHBG,LBXSHBG - SHBG (nmol/L),.,Missing,1713
LBDSHGLC,LBDSHGLC - SHBG Comment Code,0,At or above the detection limit,6578
LBDSHGLC,LBDSHGLC - SHBG Comment Code,1,Below lower detection limit,0
LBDSHGLC,LBDSHGLC - SHBG Comment Code,.,Missing,1713
LBXSAL,LBXSAL - Albumin (g/dL),2.4 to 5.6,Range of Values,6553
LBXSAL,LBXSAL - Albumin (g/dL),.,Missing,426
LBDSALSI,LBDSALSI - Albumin (g/L),24 to 56,Range of Values,6553
